ts,kind,quality,best,qty_best,n_orders,total_qty,qty_within_5pct,median_age_h
2026-09-04T19:18:08Z,44,2,1.29,290386,17,5814759,4214759,142.852
2026-09-04T19:18:08Z,44,3,1.3,350000,6,1610969,1510969,1.372
2026-09-04T19:18:08Z,44,4,1.33,3334934,4,11383826,3334934,78.431
2026-09-04T19:18:08Z,44,5,1.33,224813,6,2915962,1368343,70.218
2026-09-04T19:18:08Z,44,6,1.42,1000,3,2475813,2001000,94.84
2026-09-04T19:18:08Z,44,7,1.69,400000,1,400000,400000,46.337
2026-09-04T19:18:13Z,45,0,15.5,11981,12,463945,257747,4.571
2026-09-04T19:18:13Z,45,1,15.9,16945,5,179224,53920,22.395
2026-09-04T19:18:13Z,45,2,15.8,81964,14,565310,436571,15.326
2026-09-04T19:18:13Z,45,3,15.9,13348,18,619881,207644,14.445
2026-09-04T19:18:13Z,45,4,16.9,1500,10,140276,96514,26.716
2026-09-04T19:18:13Z,45,5,19.0,11111,1,11111,11111,29.923
2026-09-04T19:18:13Z,45,6,17.0,122621,1,122621,122621,24.668
2026-09-04T19:18:13Z,45,7,23.5,10000,1,10000,10000,14.035
2026-09-04T19:18:13Z,45,9,24.25,1999,1,1999,1999,17.321
2026-09-04T19:18:13Z,45,12,24.5,1999,3,54291,54291,96.37
2026-09-04T19:18:23Z,46,0,27.5,7653,59,166006,10668,6.214
2026-09-04T19:18:23Z,46,1,27.5,8000,20,154439,57377,12.109
2026-09-04T19:18:23Z,46,2,29.5,126,9,36706,36706,16.926
2026-09-04T19:18:23Z,46,3,29.75,105107,9,535677,486221,15.275
2026-09-04T19:18:23Z,46,4,29.75,3704,8,425371,81615,13.774
2026-09-04T19:18:23Z,46,5,30.25,5000,13,183056,153056,14.923
2026-09-04T19:18:23Z,46,6,34.5,7979,6,159788,159788,18.272
2026-09-04T19:18:23Z,46,7,32.25,83802,8,137196,83802,25.501
2026-09-04T19:18:28Z,47,0,432.0,27,10,11453,4325,18.302
2026-09-04T19:18:28Z,47,1,450.0,180,4,2701,2701,35.535
2026-09-04T19:18:28Z,47,2,454.0,284,5,9593,9593,30.693
2026-09-04T19:18:28Z,47,3,452.0,531,10,41038,41038,20.627
2026-09-04T19:18:28Z,47,4,464.0,233,6,13325,13325,9.217
2026-09-04T19:18:28Z,47,5,470.0,4470,3,8009,4470,7.85
2026-09-04T19:18:28Z,47,6,498.0,980,6,43664,38664,46.309
2026-09-04T19:18:28Z,47,7,525.0,7528,1,7528,7528,49.45
2026-09-04T19:18:28Z,47,8,530.0,4140,2,14140,14140,16.344
2026-09-04T19:18:28Z,47,9,900.0,1,1,1,1,39.101
2026-09-04T19:18:33Z,48,0,222.0,28,7,657,507,17.964
2026-09-04T19:18:33Z,48,1,238.0,172,2,1172,1172,131.446
2026-09-04T19:18:33Z,48,3,234.0,760,2,5760,5760,19.739
2026-09-04T19:18:33Z,48,4,234.0,36356,4,49967,49967,127.025
2026-09-04T19:18:33Z,48,5,256.0,3919,5,57903,57903,58.506
2026-09-04T19:18:33Z,48,6,278.0,69160,2,74160,74160,119.356
2026-09-04T19:18:33Z,48,7,350.0,1000,3,3000,2000,61.841
2026-09-04T19:18:33Z,48,8,400.0,250,1,250,250,143.634
2026-09-04T19:18:38Z,49,0,935.0,196,23,8033,5152,77.505
2026-09-04T19:18:38Z,49,1,1010.0,133,3,5580,5580,7.572
2026-09-04T19:18:38Z,49,2,1010.0,280,4,1595,1595,13.957
2026-09-04T19:18:38Z,49,3,1140.0,93,1,93,93,25.962
2026-09-04T19:18:38Z,49,4,1020.0,700,2,20350,20350,1.753
2026-09-04T19:18:38Z,49,5,1150.0,4125,1,4125,4125,36.087
2026-09-04T19:18:38Z,49,6,1190.0,500,2,584,584,40.355
2026-09-04T19:18:38Z,49,7,1230.0,7,2,9493,9493,179.135
2026-09-04T19:18:43Z,50,0,318.0,280,9,3801,3033,12.173
2026-09-04T19:18:43Z,50,1,328.0,757,1,757,757,4.644
2026-09-04T19:18:43Z,50,2,330.0,3961,12,20286,20286,9.432
2026-09-04T19:18:43Z,50,3,340.0,405,9,13676,9676,2.64
2026-09-04T19:18:43Z,50,4,352.0,1385,5,31426,31426,24.963
2026-09-04T19:18:43Z,50,5,350.0,2392,3,11522,11522,3.922
2026-09-04T19:18:43Z,50,6,354.0,8694,3,31484,31484,66.027
2026-09-04T19:18:43Z,50,7,354.0,1125,8,34633,30133,55.485
2026-09-04T19:18:43Z,50,8,416.0,18323,1,18323,18323,3.161
2026-09-04T19:18:43Z,50,9,416.0,11399,1,11399,11399,3.156
2026-09-04T19:18:43Z,50,10,418.0,2,1,2,2,43.342
2026-09-04T19:18:43Z,50,11,420.0,4960,4,16360,4960,83.214
2026-09-04T19:18:48Z,51,0,770.0,110,9,14622,14035,23.374
2026-09-04T19:18:48Z,51,1,790.0,858,9,11367,11367,35.558
2026-09-04T19:18:48Z,51,2,795.0,724,9,7297,6721,24.512
2026-09-04T19:18:48Z,51,3,785.0,7886,9,30166,19265,92.126
2026-09-04T19:18:48Z,51,4,810.0,2989,21,29543,20558,70.718
2026-09-04T19:18:48Z,51,5,900.0,969,10,8310,7942,74.534
2026-09-04T19:18:48Z,51,6,910.0,1000,6,7954,6954,144.658
2026-09-04T19:18:48Z,51,8,995.0,1025,2,1025,1025,88.94
2026-09-04T19:18:57Z,52,0,600.0,20,10,3302,3302,35.553
2026-09-04T19:18:57Z,52,1,610.0,34,1,34,34,2.612
2026-09-04T19:18:57Z,52,2,620.0,1920,4,3027,3027,34.223
2026-09-04T19:18:57Z,52,3,610.0,966,4,4435,4435,2.766
2026-09-04T19:18:57Z,52,4,630.0,47,3,5722,5722,55.876
2026-09-04T19:18:57Z,52,5,635.0,2701,3,13201,13201,62.023
2026-09-04T19:18:57Z,52,6,645.0,5573,4,13759,8759,110.098
2026-09-04T19:18:57Z,52,7,800.0,10,7,110,10,99.777
2026-09-04T19:18:57Z,52,8,1220.0,25,2,1025,1025,4.917
2026-09-04T19:18:57Z,52,10,1240.0,1000,1,1000,1000,8.918
2026-09-04T19:18:57Z,52,11,1250.0,99,2,1099,1099,82.623
2026-09-04T19:19:02Z,53,0,3410.0,79,9,374,374,3.763
2026-09-04T19:19:02Z,53,1,3430.0,200,2,201,201,35.148
2026-09-04T19:19:02Z,53,2,3420.0,57,2,100,100,1.553
2026-09-04T19:19:02Z,53,3,3470.0,999,2,1399,1399,58.975
2026-09-04T19:19:02Z,53,4,3500.0,460,6,1006,1006,168.334
2026-09-04T19:19:02Z,53,5,3580.0,1306,4,2980,2980,54.861
2026-09-04T19:19:02Z,53,6,3790.0,4284,1,4284,4284,71.211
2026-09-04T19:19:02Z,53,9,3800.0,4,1,4,4,107.772
2026-09-04T19:19:10Z,54,0,6500.0,51,6,807,717,28.805
2026-09-04T19:19:10Z,54,1,6700.0,224,1,224,224,3.458
2026-09-04T19:19:10Z,54,2,6750.0,141,2,141,141,0.692
2026-09-04T19:19:10Z,54,3,6800.0,2614,1,2614,2614,69.147
2026-09-04T19:19:10Z,54,4,6775.0,645,3,6257,6257,48.925
2026-09-04T19:19:10Z,54,5,6850.0,91,3,2091,1091,24.376
2026-09-04T19:19:10Z,54,6,7100.0,123,2,1007,1007,100.536
2026-09-04T19:19:10Z,54,7,6900.0,252,1,252,252,37.508
2026-09-04T19:19:15Z,55,2,2310.0,299,2,353,353,1.824
2026-09-04T19:19:15Z,55,3,2320.0,22,3,1976,1976,22.248
2026-09-04T19:19:15Z,55,4,2340.0,65,1,65,65,109.881
2026-09-04T19:19:15Z,55,6,2390.0,99,2,366,99,13.27
2026-09-04T19:19:15Z,55,7,2400.0,10,4,65,40,8.235
2026-09-04T19:19:21Z,56,0,4410.0,79,1,79,79,2.144
2026-09-04T19:19:21Z,56,2,4430.0,1,2,58,58,70.249
2026-09-04T19:19:21Z,56,3,4450.0,25,3,506,506,45.699
2026-09-04T19:19:21Z,56,4,4440.0,1414,2,2033,2033,38.169
2026-09-04T19:19:21Z,56,5,4440.0,362,6,5999,5999,51.075
2026-09-04T19:19:21Z,56,6,4640.0,120,1,120,120,152.213
2026-09-04T19:19:21Z,56,7,5100.0,1,16,1817,61,72.081
2026-09-04T19:19:21Z,56,8,6200.0,2849,1,2849,2849,131.251
2026-09-04T19:19:31Z,57,0,5700.0,25,2,83,25,119.726
2026-09-04T19:19:31Z,57,1,5575.0,10,3,717,717,7.042
2026-09-04T19:19:31Z,57,2,5600.0,483,1,483,483,8.715
2026-09-04T19:19:31Z,57,3,5725.0,31,3,358,31,81.872
2026-09-04T19:19:31Z,57,4,5750.0,233,2,733,733,80.861
2026-09-04T19:19:31Z,57,5,5800.0,2670,4,7670,6670,8.451
2026-09-04T19:19:31Z,57,6,5875.0,241,9,2441,2041,79.611
2026-09-04T19:19:31Z,57,7,6000.0,10,2,20,10,5.827
2026-09-04T19:19:31Z,57,8,6875.0,30,2,31,30,22.535
2026-09-04T19:19:36Z,58,0,126.0,10000,32,893346,157193,107.53
2026-09-04T19:19:42Z,59,0,65.5,31,35,2441425,1596909,16.86
2026-09-04T19:19:47Z,60,0,5.6,250,37,425138,250,1.427
2026-09-04T19:19:47Z,60,1,6.2,2000,6,125095,8958,0.935
2026-09-04T19:19:47Z,60,2,6.6,2958,10,481762,243494,7.718
